,Safety,Conv,Traffic,Medical,Culture,EMD_CD
262,0.0,0.0015983661146383697,0.0014207698796785508,0.001243173644718732,0.0,11170108
263,0.0008,0.0024,0.0096,0.0,0.0,11170133
264,0.0,0.00042319085907744394,0.00042319085907744394,0.0,0.0,11170123
265,0.0,0.0004954173891503591,0.0009908347783007183,0.0,0.0,11170114
266,0.0,0.00013488602131199137,0.0004945820781439683,0.0004945820781439683,0.0,11170121
267,0.0,0.0005865102639296188,0.0017595307917888563,0.0,0.0,11170106
268,0.0,0.0045209528777603895,0.00869414014953921,0.003129890453834116,0.0,11170102
269,0.0,0.0,0.0006561679790026247,0.0,0.0,11170126
270,0.0,0.0,0.0020865936358894104,0.0,0.0,11170103
271,0.0006561679790026247,0.001968503937007874,0.0032808398950131233,0.001968503937007874,0.0,11170127
272,0.0,0.0,0.0032,0.0016,0.0008,11170135
273,0.0002821272393849626,0.0005642544787699252,0.001410636196924813,0.0009874453378473692,0.0,11170112
