,자치구명,법정동명,건물주용도,건축년도,물건금액,신고년도
4928,송파구,가락동,단독주택,1990s,2044000000.0,2017
4929,송파구,가락동,단독주택,기타,1480133333.3333333,2017
4930,송파구,가락동,아파트,1990s,584248400.8528785,2017
4931,송파구,가락동,아파트,2000s,644282885.9060403,2017
4932,송파구,가락동,아파트,2010s,451292307.6923077,2017
4933,송파구,가락동,아파트,기타,639511810.6995884,2017
4934,송파구,가락동,연립주택,1990s,276555555.5555556,2017
4935,송파구,가락동,연립주택,2000s,277951764.7058824,2017
4936,송파구,가락동,연립주택,2010s,265388059.70149255,2017
4937,송파구,가락동,연립주택,기타,547055555.5555556,2017
4938,송파구,가락동,오피스텔,1990s,118742187.5,2017
4939,송파구,가락동,오피스텔,2000s,175500000.0,2017
4940,송파구,가락동,오피스텔,2010s,239416666.66666666,2017
4941,송파구,거여동,단독주택,1990s,665388235.2941177,2017
4942,송파구,거여동,단독주택,2010s,1030000000.0,2017
4943,송파구,거여동,단독주택,기타,385216274.50980395,2017
4944,송파구,거여동,아파트,1990s,456404458.5987261,2017
4945,송파구,거여동,아파트,2000s,525100000.0,2017
4946,송파구,거여동,아파트,기타,294928571.4285714,2017
4947,송파구,거여동,연립주택,1990s,269006923.0769231,2017
4948,송파구,거여동,연립주택,2000s,268159574.4680851,2017
4949,송파구,거여동,연립주택,2010s,220106382.9787234,2017
4950,송파구,거여동,연립주택,기타,258312500.0,2017
4951,송파구,거여동,오피스텔,2000s,139333333.33333334,2017
4952,송파구,마천동,단독주택,1990s,714350000.0,2017
4953,송파구,마천동,단독주택,2000s,800000000.0,2017
4954,송파구,마천동,단독주택,기타,530776595.7446808,2017
4955,송파구,마천동,아파트,1990s,382380597.01492536,2017
4956,송파구,마천동,아파트,2000s,462176923.0769231,2017
4957,송파구,마천동,아파트,2010s,547860759.493671,2017
4958,송파구,마천동,연립주택,1990s,272578260.8695652,2017
4959,송파구,마천동,연립주택,2000s,321459854.01459855,2017
4960,송파구,마천동,연립주택,2010s,224316666.66666666,2017
4961,송파구,마천동,연립주택,기타,280117647.0588235,2017
4962,송파구,문정동,단독주택,1990s,1181625000.0,2017
4963,송파구,문정동,단독주택,2000s,4500000000.0,2017
4964,송파구,문정동,단독주택,2010s,1218510000.0,2017
4965,송파구,문정동,단독주택,기타,1296378947.368421,2017
4966,송파구,문정동,아파트,1990s,562840909.0909091,2017
4967,송파구,문정동,아파트,2000s,708189497.716895,2017
4968,송파구,문정동,아파트,2010s,881584375.0,2017
4969,송파구,문정동,아파트,기타,801097656.25,2017
4970,송파구,문정동,연립주택,1990s,289338235.2941176,2017
4971,송파구,문정동,연립주택,2000s,311281250.0,2017
4972,송파구,문정동,연립주택,2010s,296164429.5302013,2017
4973,송파구,문정동,연립주택,기타,331820754.7169811,2017
4974,송파구,문정동,오피스텔,2000s,138000000.0,2017
4975,송파구,문정동,오피스텔,2010s,240578470.5882353,2017
4976,송파구,방이동,단독주택,1990s,1816500000.0,2017
4977,송파구,방이동,단독주택,2000s,1620000000.0,2017
4978,송파구,방이동,단독주택,기타,1849284615.3846154,2017
4979,송파구,방이동,아파트,1990s,592180000.0,2017
4980,송파구,방이동,아파트,2000s,564077464.7887324,2017
4981,송파구,방이동,아파트,2010s,197000000.0,2017
4982,송파구,방이동,아파트,기타,1210753036.437247,2017
4983,송파구,방이동,연립주택,1990s,362742857.14285713,2017
4984,송파구,방이동,연립주택,2000s,294777500.0,2017
4985,송파구,방이동,연립주택,2010s,297968750.0,2017
4986,송파구,방이동,연립주택,기타,248427272.72727272,2017
4987,송파구,방이동,오피스텔,1990s,160347826.08695653,2017
4988,송파구,방이동,오피스텔,2000s,213558450.70422536,2017
4989,송파구,방이동,오피스텔,2010s,197616000.0,2017
4990,송파구,삼전동,단독주택,1990s,1996111111.1111112,2017
4991,송파구,삼전동,단독주택,2000s,2180000000.0,2017
4992,송파구,삼전동,단독주택,2010s,1680000000.0,2017
4993,송파구,삼전동,단독주택,기타,2041200000.0,2017
4994,송파구,삼전동,아파트,1990s,290750000.0,2017
4995,송파구,삼전동,아파트,2000s,421555555.5555556,2017
4996,송파구,삼전동,아파트,2010s,194000000.0,2017
4997,송파구,삼전동,아파트,기타,540777777.7777778,2017
4998,송파구,삼전동,연립주택,1990s,249359574.4680851,2017
4999,송파구,삼전동,연립주택,2000s,268726352.4590164,2017
5000,송파구,삼전동,연립주택,2010s,298451612.9032258,2017
5001,송파구,삼전동,연립주택,기타,303178571.4285714,2017
5002,송파구,삼전동,오피스텔,2010s,312000000.0,2017
5003,송파구,석촌동,단독주택,1990s,1941166666.6666667,2017
5004,송파구,석촌동,단독주택,기타,1724258333.3333333,2017
5005,송파구,석촌동,아파트,2000s,668543478.2608696,2017
5006,송파구,석촌동,아파트,2010s,304000000.0,2017
5007,송파구,석촌동,연립주택,1990s,293661764.7058824,2017
5008,송파구,석촌동,연립주택,2000s,276802956.9892473,2017
5009,송파구,석촌동,연립주택,2010s,309141406.25,2017
5010,송파구,석촌동,연립주택,기타,288500000.0,2017
5011,송파구,석촌동,오피스텔,2000s,145900000.0,2017
5012,송파구,송파동,단독주택,1990s,2123333333.3333333,2017
5013,송파구,송파동,단독주택,2010s,1850000000.0,2017
5014,송파구,송파동,단독주택,기타,1748571428.5714285,2017
5015,송파구,송파동,아파트,1990s,571039506.1728395,2017
5016,송파구,송파동,아파트,2000s,756594202.8985507,2017
5017,송파구,송파동,아파트,2010s,796255319.1489362,2017
5018,송파구,송파동,아파트,기타,833073333.3333334,2017
5019,송파구,송파동,연립주택,1990s,310133928.5714286,2017
5020,송파구,송파동,연립주택,2000s,316491452.991453,2017
5021,송파구,송파동,연립주택,2010s,278241509.4339623,2017
5022,송파구,송파동,연립주택,기타,275951219.5121951,2017
5023,송파구,송파동,오피스텔,1990s,213666666.66666666,2017
5024,송파구,송파동,오피스텔,2000s,287500000.0,2017
5025,송파구,신천동,아파트,1990s,909444444.4444444,2017
5026,송파구,신천동,아파트,2000s,1103611940.2985075,2017
5027,송파구,신천동,아파트,2010s,1076947368.4210527,2017
5028,송파구,신천동,아파트,기타,1042680029.154519,2017
5029,송파구,신천동,오피스텔,2000s,456305555.5555556,2017
5030,송파구,신천동,오피스텔,2010s,559333333.3333334,2017
5031,송파구,신천동,오피스텔,기타,423000000.0,2017
5032,송파구,오금동,단독주택,1990s,1156250000.0,2017
5033,송파구,오금동,단독주택,2000s,2900000000.0,2017
5034,송파구,오금동,단독주택,기타,1952572500.0,2017
5035,송파구,오금동,아파트,1990s,449038961.03896105,2017
5036,송파구,오금동,아파트,2000s,598102739.7260274,2017
5037,송파구,오금동,아파트,2010s,375000000.0,2017
5038,송파구,오금동,아파트,기타,690408018.8679246,2017
5039,송파구,오금동,연립주택,1990s,253972463.76811594,2017
5040,송파구,오금동,연립주택,2000s,260076271.18644068,2017
5041,송파구,오금동,연립주택,2010s,313984732.8244275,2017
5042,송파구,오금동,연립주택,기타,376977272.72727275,2017
5043,송파구,오금동,오피스텔,2000s,203857142.85714287,2017
5044,송파구,잠실동,단독주택,1990s,1797500000.0,2017
5045,송파구,잠실동,단독주택,2000s,897000000.0,2017
5046,송파구,잠실동,단독주택,기타,1402475000.0,2017
5047,송파구,잠실동,아파트,1990s,732375000.0,2017
5048,송파구,잠실동,아파트,2000s,1212692138.939671,2017
5049,송파구,잠실동,아파트,2010s,635320000.0,2017
5050,송파구,잠실동,아파트,기타,1516556916.8900805,2017
5051,송파구,잠실동,연립주택,1990s,279636363.6363636,2017
5052,송파구,잠실동,연립주택,2000s,306521276.59574467,2017
5053,송파구,잠실동,연립주택,2010s,309231866.6666667,2017
5054,송파구,잠실동,연립주택,기타,360000000.0,2017
5055,송파구,잠실동,오피스텔,1990s,169357142.85714287,2017
5056,송파구,잠실동,오피스텔,2000s,372303571.4285714,2017
5057,송파구,잠실동,오피스텔,2010s,421050769.2307692,2017
5058,송파구,장지동,아파트,2000s,668632302.4054983,2017
5059,송파구,장지동,아파트,2010s,675284955.7522124,2017
5060,송파구,풍납동,단독주택,1990s,865500000.0,2017
5061,송파구,풍납동,단독주택,2000s,1250000000.0,2017
5062,송파구,풍납동,단독주택,2010s,1800000000.0,2017
5063,송파구,풍납동,단독주택,기타,773118333.3333334,2017
5064,송파구,풍납동,아파트,1990s,533519391.72749394,2017
5065,송파구,풍납동,아파트,2000s,539000000.0,2017
5066,송파구,풍납동,아파트,2010s,426250000.0,2017
5067,송파구,풍납동,아파트,기타,471493589.74358976,2017
5068,송파구,풍납동,연립주택,1990s,213695652.17391303,2017
5069,송파구,풍납동,연립주택,2000s,238916666.66666666,2017
5070,송파구,풍납동,연립주택,2010s,227817567.56756756,2017
5071,송파구,풍납동,연립주택,기타,252134545.45454547,2017
5072,양천구,목동,단독주택,1990s,969290322.5806452,2017
5073,양천구,목동,단독주택,2000s,1024600000.0,2017
5074,양천구,목동,단독주택,2010s,1360000000.0,2017
5075,양천구,목동,단독주택,기타,1010728205.1282052,2017
5076,양천구,목동,아파트,1990s,639013235.2941177,2017
5077,양천구,목동,아파트,2000s,759303904.9235994,2017
5078,양천구,목동,아파트,2010s,685733333.3333334,2017
5079,양천구,목동,아파트,기타,984635714.2857143,2017
5080,양천구,목동,연립주택,1990s,180796315.78947368,2017
5081,양천구,목동,연립주택,2000s,207247163.12056738,2017
5082,양천구,목동,연립주택,2010s,234004166.66666666,2017
5083,양천구,목동,연립주택,기타,190585937.5,2017
5084,양천구,목동,오피스텔,1990s,159548387.0967742,2017
5085,양천구,목동,오피스텔,2000s,473932272.72727275,2017
5086,양천구,목동,오피스텔,2010s,179714285.7142857,2017
5087,양천구,신월동,단독주택,1990s,497824000.0,2017
5088,양천구,신월동,단독주택,2000s,1880000000.0,2017
5089,양천구,신월동,단독주택,기타,486550232.55813956,2017
5090,양천구,신월동,아파트,1990s,266446881.7204301,2017
5091,양천구,신월동,아파트,2000s,331191244.23963135,2017
5092,양천구,신월동,아파트,2010s,435618871.7948718,2017
5093,양천구,신월동,아파트,기타,240324904.21455938,2017
5094,양천구,신월동,연립주택,1990s,121695454.54545455,2017
5095,양천구,신월동,연립주택,2000s,165722456.14035088,2017
5096,양천구,신월동,연립주택,2010s,177661174.24242425,2017
5097,양천구,신월동,연립주택,기타,143451225.22522524,2017
5098,양천구,신월동,오피스텔,2000s,75357142.85714285,2017
5099,양천구,신월동,오피스텔,2010s,110600000.0,2017
5100,양천구,신정동,단독주택,1990s,673002763.1578947,2017
5101,양천구,신정동,단독주택,2000s,740800000.0,2017
5102,양천구,신정동,단독주택,2010s,1389250000.0,2017
5103,양천구,신정동,단독주택,기타,779168253.968254,2017
5104,양천구,신정동,아파트,1990s,511070783.1325301,2017
5105,양천구,신정동,아파트,2000s,476204672.89719623,2017
5106,양천구,신정동,아파트,2010s,630871153.8461539,2017
5107,양천구,신정동,아파트,기타,765361566.7074664,2017
5108,양천구,신정동,연립주택,1990s,161223478.26086956,2017
5109,양천구,신정동,연립주택,2000s,203363369.96336997,2017
5110,양천구,신정동,연립주택,2010s,220338815.78947368,2017
5111,양천구,신정동,연립주택,기타,257595744.68085107,2017
5112,양천구,신정동,오피스텔,1990s,158666666.66666666,2017
5113,양천구,신정동,오피스텔,2000s,349092783.5051546,2017
5114,영등포구,당산동,아파트,1990s,552660000.0,2017
5115,영등포구,당산동,아파트,2000s,593636585.3658537,2017
5116,영등포구,당산동,아파트,2010s,146363636.36363637,2017
5117,영등포구,당산동,연립주택,1990s,175000000.0,2017
5118,영등포구,당산동,연립주택,2000s,277400000.0,2017
5119,영등포구,당산동,연립주택,2010s,306809523.8095238,2017
5120,영등포구,당산동,오피스텔,1990s,82250000.0,2017
5121,영등포구,당산동,오피스텔,2000s,210000000.0,2017
5122,영등포구,당산동,오피스텔,2010s,104043428.57142857,2017
5123,영등포구,당산동1가,단독주택,1990s,692626666.6666666,2017
5124,영등포구,당산동1가,단독주택,2010s,2440000000.0,2017
5125,영등포구,당산동1가,단독주택,기타,963545454.5454545,2017
5126,영등포구,당산동1가,아파트,1990s,527448275.86206895,2017
5127,영등포구,당산동1가,아파트,2000s,487083333.3333333,2017
5128,영등포구,당산동1가,연립주택,2000s,269500000.0,2017
5129,영등포구,당산동1가,연립주택,2010s,226533333.33333334,2017
5130,영등포구,당산동1가,오피스텔,2010s,249000000.0,2017
5131,영등포구,당산동2가,단독주택,1990s,411500000.0,2017
5132,영등포구,당산동2가,단독주택,2000s,382000000.0,2017
5133,영등포구,당산동2가,단독주택,기타,796666666.6666666,2017
5134,영등포구,당산동2가,아파트,1990s,415121052.6315789,2017
5135,영등포구,당산동2가,오피스텔,2000s,416187500.0,2017
5136,영등포구,당산동3가,단독주택,1990s,739250000.0,2017
5137,영등포구,당산동3가,단독주택,기타,1468043333.3333333,2017
5138,영등포구,당산동3가,아파트,2000s,673563157.8947369,2017
5139,영등포구,당산동3가,아파트,2010s,467118556.7010309,2017
5140,영등포구,당산동3가,아파트,기타,464600000.0,2017
5141,영등포구,당산동3가,연립주택,2000s,312000000.0,2017
5142,영등포구,당산동3가,연립주택,2010s,394000000.0,2017
5143,영등포구,당산동3가,오피스텔,2000s,229326530.6122449,2017
5144,영등포구,당산동4가,단독주택,1990s,1385000000.0,2017
5145,영등포구,당산동4가,아파트,1990s,505050000.0,2017
5146,영등포구,당산동4가,아파트,2000s,603397849.4623656,2017
5147,영등포구,당산동4가,아파트,2010s,704051282.051282,2017
5148,영등포구,당산동4가,아파트,기타,483484210.5263158,2017
5149,영등포구,당산동4가,연립주택,1990s,240000000.0,2017
5150,영등포구,당산동4가,연립주택,2000s,250000000.0,2017
5151,영등포구,당산동4가,연립주택,2010s,299285714.28571427,2017
5152,영등포구,당산동4가,오피스텔,1990s,108500000.0,2017
5153,영등포구,당산동4가,오피스텔,2000s,222343750.0,2017
5154,영등포구,당산동5가,아파트,1990s,614576271.1864407,2017
5155,영등포구,당산동5가,아파트,2000s,789512396.6942148,2017
5156,영등포구,당산동5가,아파트,기타,665493150.6849315,2017
5157,영등포구,당산동5가,오피스텔,2000s,191433333.33333334,2017
5158,영등포구,당산동5가,오피스텔,2010s,218952830.18867925,2017
5159,영등포구,당산동6가,단독주택,1990s,1054833333.3333334,2017
5160,영등포구,당산동6가,단독주택,기타,590000000.0,2017
5161,영등포구,당산동6가,아파트,2010s,165666666.66666666,2017
5162,영등포구,당산동6가,연립주택,2000s,297857142.85714287,2017
5163,영등포구,당산동6가,연립주택,2010s,237285714.2857143,2017
5164,영등포구,당산동6가,연립주택,기타,285000000.0,2017
5165,영등포구,당산동6가,오피스텔,2010s,194333333.33333334,2017
5166,영등포구,대림동,단독주택,1990s,736094130.4347826,2017
5167,영등포구,대림동,단독주택,2000s,707750000.0,2017
5168,영등포구,대림동,단독주택,2010s,1223750000.0,2017
5169,영등포구,대림동,단독주택,기타,773773982.300885,2017
5170,영등포구,대림동,아파트,1990s,430584269.66292137,2017
5171,영등포구,대림동,아파트,2000s,466905063.29113925,2017
5172,영등포구,대림동,아파트,2010s,334343137.25490195,2017
5173,영등포구,대림동,아파트,기타,324480000.0,2017
5174,영등포구,대림동,연립주택,1990s,173957446.80851063,2017
5175,영등포구,대림동,연립주택,2000s,224769230.76923078,2017
5176,영등포구,대림동,연립주택,2010s,243528021.97802198,2017
5177,영등포구,대림동,연립주택,기타,166680000.0,2017
5178,영등포구,대림동,오피스텔,2000s,233958333.33333334,2017
5179,영등포구,대림동,오피스텔,2010s,118000000.0,2017
5180,영등포구,도림동,단독주택,1990s,513357142.85714287,2017
5181,영등포구,도림동,단독주택,2000s,370000000.0,2017
5182,영등포구,도림동,단독주택,기타,442541818.1818182,2017
5183,영등포구,도림동,아파트,1990s,338461538.46153843,2017
5184,영등포구,도림동,아파트,2000s,462285714.28571427,2017
5185,영등포구,도림동,아파트,2010s,674044776.119403,2017
5186,영등포구,도림동,연립주택,1990s,162625000.0,2017
5187,영등포구,도림동,연립주택,2000s,243941176.47058824,2017
5188,영등포구,도림동,연립주택,2010s,274500000.0,2017
5189,영등포구,도림동,연립주택,기타,204375000.0,2017
5190,영등포구,도림동,오피스텔,2000s,305126666.6666667,2017
5191,영등포구,도림동,오피스텔,2010s,263600000.0,2017
5192,영등포구,문래동1가,단독주택,1990s,353500000.0,2017
5193,영등포구,문래동1가,단독주택,기타,272000000.0,2017
5194,영등포구,문래동1가,연립주택,기타,270000000.0,2017
5195,영등포구,문래동2가,단독주택,1990s,252000000.0,2017
5196,영등포구,문래동2가,아파트,기타,342821428.5714286,2017
5197,영등포구,문래동3가,단독주택,기타,556000000.0,2017
5198,영등포구,문래동3가,아파트,1990s,460147058.8235294,2017
5199,영등포구,문래동3가,아파트,2000s,779195555.5555556,2017
5200,영등포구,문래동3가,아파트,기타,517540540.5405405,2017
5201,영등포구,문래동3가,연립주택,2010s,268000000.0,2017
5202,영등포구,문래동3가,오피스텔,1990s,113600000.0,2017
5203,영등포구,문래동3가,오피스텔,2000s,554642575.7575758,2017
5204,영등포구,문래동4가,단독주택,1990s,400000000.0,2017
5205,영등포구,문래동4가,아파트,2000s,453119565.2173913,2017
5206,영등포구,문래동5가,아파트,1990s,411142857.14285713,2017
5207,영등포구,문래동5가,아파트,2000s,400166666.6666667,2017
5208,영등포구,문래동5가,아파트,기타,414000000.0,2017
5209,영등포구,문래동5가,오피스텔,1990s,106400000.0,2017
5210,영등포구,문래동5가,오피스텔,2000s,108833333.33333333,2017
5211,영등포구,문래동6가,아파트,1990s,442143037.9746835,2017
5212,영등포구,문래동6가,아파트,기타,359950980.39215684,2017
5213,영등포구,문래동6가,오피스텔,2000s,342678082.1917808,2017
5214,영등포구,신길동,단독주택,1990s,630279646.4646465,2017
5215,영등포구,신길동,단독주택,2000s,768026923.0769231,2017
5216,영등포구,신길동,단독주택,2010s,1429795000.0,2017
5217,영등포구,신길동,단독주택,기타,625863843.2835821,2017
5218,영등포구,신길동,아파트,1990s,470127848.10126585,2017
5219,영등포구,신길동,아파트,2000s,517270000.0,2017
5220,영등포구,신길동,아파트,2010s,468073061.2244898,2017
5221,영등포구,신길동,아파트,기타,385863476.821192,2017
5222,영등포구,신길동,연립주택,1990s,205484814.8148148,2017
5223,영등포구,신길동,연립주택,2000s,244644320.98765433,2017
5224,영등포구,신길동,연립주택,2010s,252980365.85365853,2017
5225,영등포구,신길동,연립주택,기타,286844186.04651165,2017
5226,영등포구,신길동,오피스텔,2000s,157774324.3243243,2017
5227,영등포구,신길동,오피스텔,2010s,82861935.48387097,2017
5228,영등포구,양평동1가,단독주택,1990s,559888888.8888888,2017
5229,영등포구,양평동1가,단독주택,2010s,1400000000.0,2017
5230,영등포구,양평동1가,단독주택,기타,347965517.2413793,2017
5231,영등포구,양평동1가,아파트,1990s,427454545.45454544,2017
5232,영등포구,양평동1가,아파트,2000s,430333333.3333333,2017
5233,영등포구,양평동1가,아파트,기타,386868421.05263156,2017
5234,영등포구,양평동1가,연립주택,기타,331250000.0,2017
5235,영등포구,양평동1가,오피스텔,2000s,314000000.0,2017
5236,영등포구,양평동2가,단독주택,1990s,850000000.0,2017
5237,영등포구,양평동2가,단독주택,기타,854600000.0,2017
5238,영등포구,양평동2가,아파트,1990s,387205882.35294116,2017
5239,영등포구,양평동2가,아파트,2000s,327000000.0,2017
5240,영등포구,양평동2가,연립주택,1990s,92666666.66666667,2017
5241,영등포구,양평동2가,연립주택,2000s,150000000.0,2017
5242,영등포구,양평동2가,오피스텔,2000s,220048790.32258064,2017
5243,영등포구,양평동2가,오피스텔,2010s,132333333.33333333,2017
5244,영등포구,양평동3가,단독주택,1990s,1010500000.0,2017
5245,영등포구,양평동3가,단독주택,기타,444600000.0,2017
5246,영등포구,양평동3가,아파트,1990s,477598901.0989011,2017
5247,영등포구,양평동3가,아파트,2000s,489919354.83870965,2017
5248,영등포구,양평동3가,아파트,2010s,421250000.0,2017
5249,영등포구,양평동3가,연립주택,2010s,310000000.0,2017
5250,영등포구,양평동3가,오피스텔,2000s,259209803.92156863,2017
5251,영등포구,양평동4가,단독주택,1990s,777500000.0,2017
5252,영등포구,양평동4가,단독주택,기타,1393680000.0,2017
5253,영등포구,양평동4가,아파트,1990s,479119047.61904764,2017
5254,영등포구,양평동4가,아파트,2000s,435166666.6666667,2017
5255,영등포구,양평동4가,연립주택,2000s,298000000.0,2017
5256,영등포구,양평동4가,연립주택,2010s,175630000.0,2017
5257,영등포구,양평동4가,연립주택,기타,143500000.0,2017
5258,영등포구,양평동4가,오피스텔,2000s,258589285.7142857,2017
5259,영등포구,양평동4가,오피스텔,2010s,157750000.0,2017
5260,영등포구,양평동5가,아파트,1990s,463788288.2882883,2017
5261,영등포구,양평동5가,연립주택,1990s,315000000.0,2017
5262,영등포구,양평동5가,연립주택,2010s,295741379.3103448,2017
5263,영등포구,양평동5가,연립주택,기타,147000000.0,2017
5264,영등포구,양평동5가,오피스텔,2000s,380545454.54545456,2017
5265,영등포구,양평동6가,단독주택,1990s,1278000000.0,2017
5266,영등포구,양평동6가,아파트,1990s,369769230.7692308,2017
5267,영등포구,양평동6가,아파트,2000s,423750000.0,2017
5268,영등포구,양평동6가,아파트,2010s,366555555.5555556,2017
5269,영등포구,양평동6가,연립주택,2000s,272375000.0,2017
5270,영등포구,양평동6가,연립주택,2010s,256666666.66666666,2017
5271,영등포구,양평동6가,연립주택,기타,273500000.0,2017
5272,영등포구,양평동6가,오피스텔,2010s,175000000.0,2017
5273,영등포구,여의도동,아파트,1990s,735428571.4285715,2017
5274,영등포구,여의도동,아파트,2000s,1186004854.368932,2017
5275,영등포구,여의도동,아파트,기타,1025533163.2653061,2017
5276,영등포구,여의도동,오피스텔,1990s,189067924.5283019,2017
5277,영등포구,여의도동,오피스텔,2000s,453555670.1030928,2017
5278,영등포구,영등포동,단독주택,1990s,538900000.0,2017
5279,영등포구,영등포동,단독주택,2000s,1320000000.0,2017
5280,영등포구,영등포동,단독주택,기타,655222222.2222222,2017
5281,영등포구,영등포동,아파트,2000s,517379716.9811321,2017
5282,영등포구,영등포동,아파트,기타,154687500.0,2017
5283,영등포구,영등포동,연립주택,1990s,227200000.0,2017
5284,영등포구,영등포동,연립주택,2000s,265742857.14285713,2017
5285,영등포구,영등포동,연립주택,2010s,175428571.42857143,2017
5286,영등포구,영등포동,연립주택,기타,150000000.0,2017
5287,영등포구,영등포동,오피스텔,1990s,91000000.0,2017
5288,영등포구,영등포동1가,단독주택,기타,2620000000.0,2017
5289,영등포구,영등포동1가,아파트,2000s,401500000.0,2017
5290,영등포구,영등포동1가,아파트,2010s,113931944.44444445,2017
5291,영등포구,영등포동1가,연립주택,2010s,217868275.86206895,2017
5292,영등포구,영등포동1가,오피스텔,2000s,120666666.66666667,2017
5293,영등포구,영등포동1가,오피스텔,2010s,179023000.0,2017
5294,영등포구,영등포동2가,단독주택,2000s,640000000.0,2017
5295,영등포구,영등포동2가,단독주택,기타,2274666666.6666665,2017
5296,영등포구,영등포동2가,아파트,2010s,120333333.33333333,2017
5297,영등포구,영등포동2가,연립주택,2010s,291400000.0,2017
5298,영등포구,영등포동2가,오피스텔,1990s,67250000.0,2017
5299,영등포구,영등포동2가,오피스텔,2000s,102777777.77777778,2017
5300,영등포구,영등포동2가,오피스텔,2010s,290000000.0,2017
5301,영등포구,영등포동3가,단독주택,1990s,1261000000.0,2017
5302,영등포구,영등포동3가,단독주택,기타,1389000000.0,2017
5303,영등포구,영등포동3가,아파트,2010s,120587500.0,2017
5304,영등포구,영등포동3가,오피스텔,2000s,130666666.66666667,2017
5305,영등포구,영등포동4가,단독주택,2010s,3240000000.0,2017
5306,영등포구,영등포동4가,단독주택,기타,630000000.0,2017
5307,영등포구,영등포동4가,아파트,2010s,149357142.85714287,2017
5308,영등포구,영등포동4가,연립주택,2010s,125000000.0,2017
5309,영등포구,영등포동4가,오피스텔,2010s,215869545.45454547,2017
5310,영등포구,영등포동5가,단독주택,1990s,628625000.0,2017
5311,영등포구,영등포동5가,단독주택,기타,437500000.0,2017
5312,영등포구,영등포동5가,아파트,1990s,338333333.3333333,2017
5313,영등포구,영등포동5가,아파트,기타,273000000.0,2017
5314,영등포구,영등포동5가,연립주택,2000s,233000000.0,2017
5315,영등포구,영등포동5가,오피스텔,2000s,141666666.66666666,2017
5316,영등포구,영등포동6가,단독주택,1990s,912333333.3333334,2017
5317,영등포구,영등포동6가,단독주택,기타,1462500000.0,2017
5318,영등포구,영등포동6가,연립주택,2010s,257500000.0,2017
5319,영등포구,영등포동6가,오피스텔,1990s,92583333.33333333,2017
5320,영등포구,영등포동7가,단독주택,1990s,437500000.0,2017
5321,영등포구,영등포동7가,단독주택,2000s,1350000000.0,2017
5322,영등포구,영등포동7가,단독주택,기타,1686326666.6666667,2017
5323,영등포구,영등포동7가,아파트,1990s,506585714.28571427,2017
5324,영등포구,영등포동7가,아파트,2000s,438222222.2222222,2017
5325,영등포구,영등포동7가,아파트,2010s,375535000.0,2017
5326,영등포구,영등포동7가,연립주택,1990s,246000000.0,2017
5327,영등포구,영등포동7가,연립주택,2000s,252000000.0,2017
5328,영등포구,영등포동7가,연립주택,2010s,231250000.0,2017
5329,영등포구,영등포동7가,오피스텔,2000s,108526666.66666667,2017
5330,영등포구,영등포동7가,오피스텔,2010s,105333333.33333333,2017
5331,영등포구,영등포동8가,단독주택,1990s,779620000.0,2017
5332,영등포구,영등포동8가,단독주택,기타,147000000.0,2017
5333,영등포구,영등포동8가,아파트,1990s,505411904.7619048,2017
5334,영등포구,영등포동8가,아파트,2000s,700733333.3333334,2017
5335,영등포구,영등포동8가,아파트,2010s,115800000.0,2017
5336,영등포구,영등포동8가,오피스텔,2010s,177026315.78947368,2017
5337,용산구,갈월동,단독주택,1990s,1790000000.0,2017
5338,용산구,갈월동,단독주택,2000s,1930000000.0,2017
5339,용산구,갈월동,단독주택,기타,736200000.0,2017
5340,용산구,갈월동,아파트,2000s,670000000.0,2017
5341,용산구,갈월동,연립주택,1990s,400000000.0,2017
5342,용산구,갈월동,연립주택,2000s,444950000.0,2017
5343,용산구,갈월동,연립주택,기타,580000000.0,2017
5344,용산구,갈월동,오피스텔,2000s,220352941.17647058,2017
5345,용산구,남영동,단독주택,1990s,590000000.0,2017
5346,용산구,남영동,단독주택,기타,1162571428.5714285,2017
5347,용산구,도원동,아파트,2000s,619646226.4150944,2017
5348,용산구,도원동,아파트,기타,142666666.66666666,2017
5349,용산구,동빙고동,단독주택,1990s,1231111111.1111112,2017
5350,용산구,동빙고동,단독주택,기타,1391407407.4074075,2017
5351,용산구,동빙고동,아파트,2000s,1103125000.0,2017
5352,용산구,동빙고동,아파트,기타,670000000.0,2017
5353,용산구,동빙고동,연립주택,1990s,729137931.0344827,2017
5354,용산구,동빙고동,연립주택,2000s,1069454545.4545455,2017
5355,용산구,동빙고동,연립주택,2010s,1135000000.0,2017
5356,용산구,동빙고동,연립주택,기타,830600000.0,2017
5357,용산구,동자동,단독주택,1990s,640000000.0,2017
5358,용산구,동자동,단독주택,기타,905000000.0,2017
5359,용산구,동자동,아파트,2010s,1176733333.3333333,2017
5360,용산구,동자동,아파트,기타,260400000.0,2017
5361,용산구,동자동,연립주택,2000s,456111111.1111111,2017
5362,용산구,동자동,연립주택,기타,407750000.0,2017
5363,용산구,동자동,오피스텔,2010s,536538461.53846157,2017
5364,용산구,문배동,아파트,2000s,692133093.5251799,2017
5365,용산구,문배동,아파트,2010s,566700000.0,2017
5366,용산구,문배동,오피스텔,2000s,333443243.2432432,2017
5367,용산구,문배동,오피스텔,2010s,222960000.0,2017
5368,용산구,보광동,단독주택,1990s,1073266896.5517242,2017
5369,용산구,보광동,단독주택,2000s,824250000.0,2017
5370,용산구,보광동,단독주택,기타,989697480.9160305,2017
5371,용산구,보광동,아파트,1990s,918793103.4482758,2017
