,지점명,주소,xpos,ypos,법정동,법정동코드,B_시도명,B_시군구,B_동,행정동,행정동코드,H_시도명,H_시군구,H_동
7555,emart24 거여삼거리점,"서울특별시송파구 마천로 343 , 1층(마천동)",127.1526644,37.49305369,B,1171011400,서울특별시,송파구,마천동,H,1171054000,서울특별시,송파구,마천1동
7556,emart24 송파한솔점,서울특별시송파구 백제고분로 39길 10-20 (석촌동),127.1059003,37.5056488,B,1171010500,서울특별시,송파구,석촌동,H,1171060000,서울특별시,송파구,석촌동
7557,emart24 송파잠실점,"서울특별시송파구 백제고분로 7길 3-10(잠실동,1층)",127.0793251,37.51082428,B,1171010100,서울특별시,송파구,잠실동,H,1171065000,서울특별시,송파구,잠실본동
7558,emart24 송파석촌점,서울특별시송파구 삼학사로 12길 6 (석촌동 호정빌딩),127.0975356,37.50146744,B,1171010500,서울특별시,송파구,석촌동,H,1171060000,서울특별시,송파구,석촌동
7559,emart24 가락으뜸점,서울특별시송파구 송이로 24길 3,127.1240382,37.4934039,B,1171010700,서울특별시,송파구,가락동,H,1171062000,서울특별시,송파구,가락본동
7560,emart24 문정테라타워점,"서울특별시송파구 송파대로 201, B동 B1층 115호(문정동, 송파테라타워2)",127.120597,37.4878909,B,1171010800,서울특별시,송파구,문정동,H,1171064200,서울특별시,송파구,문정2동
7561,emart24 석촌호수점,서울특별시송파구 송파대로 456 (송파동 웅현빌딩),127.1058367,37.50718913,B,1171010400,서울특별시,송파구,송파동,H,1171058000,서울특별시,송파구,송파1동
7562,emart24 송파올림픽파크점,서울특별시송파구 양재대로 72길 5 (오금동 올림픽파크 센트레빌),127.1274987,37.50994592,B,1171011200,서울특별시,송파구,오금동,H,1171057000,서울특별시,송파구,오금동
7563,emart24 송파방이점,서울특별시송파구 오금로 11길 37,127.1111884,37.51564535,B,1171011100,서울특별시,송파구,방이동,H,1171056200,서울특별시,송파구,방이2동
7564,emart24 송파엠스테이트점,서울특별시송파구문정동 643-1,127.1210143,37.48605583,B,1171010800,서울특별시,송파구,문정동,H,1171064200,서울특별시,송파구,문정2동
7565,emart24 송파행운점,서울특별시송파구석촌동 288-6,127.1064557,37.50365264,B,1171010500,서울특별시,송파구,석촌동,H,1171060000,서울특별시,송파구,석촌동
7566,emart24 위례중앙점,서울특별시송파구장지동 896,127.1428177,37.47493443,B,1171010900,서울특별시,송파구,장지동,H,1171064700,서울특별시,송파구,위례동
7567,CU 가락베스트점,서울특별시 송파구 오금로 36길 29 광명빌딩 (가락동) 광명빌딩,127.1241294,37.50109964,B,1171010700,서울특별시,송파구,가락동,H,1171062000,서울특별시,송파구,가락본동
7568,CU 송파개롱역점,"서울특별시 송파구 오금로 44길 8, (가락동, 보람해피빌리지)",127.1356461,37.49687726,B,1171010700,서울특별시,송파구,가락동,H,1171063200,서울특별시,송파구,가락2동
7569,emart24 거여역점,서울특별시 송파구 오금로 491 1층(거여동),127.143508,37.49372664,B,1171011300,서울특별시,송파구,거여동,H,1171053100,서울특별시,송파구,거여1동
7570,세븐일레븐 S거여역점,서울특별시 송파구 오금로 499 거여역 B1세븐일레븐 S거여,127.1440341,37.49320783,B,1171011300,서울특별시,송파구,거여동,H,1171053100,서울특별시,송파구,거여1동
7571,CU 거여청솔점,"서울특별시 송파구 오금로 544, (거여동)",127.1490725,37.4926765,B,1171011300,서울특별시,송파구,거여동,H,1171053200,서울특별시,송파구,거여2동
7572,CU 잠실모범점,"서울특별시 송파구 올림픽로 10길 48, (잠실동) 101호",127.081559,37.50758883,B,1171010100,서울특별시,송파구,잠실동,H,1171065000,서울특별시,송파구,잠실본동
7573,CU 엘스프리미어점,서울특별시 송파구 올림픽로 119 잠실파인애플상가,127.0841848,37.51208744,B,1171010100,서울특별시,송파구,잠실동,H,1171067000,서울특별시,송파구,잠실2동
7574,CU 신천대박점,서울특별시 송파구 올림픽로 12길 4-15 스카이모텔,127.0821951,37.51107185,B,1171010100,서울특별시,송파구,잠실동,H,1171065000,서울특별시,송파구,잠실본동
7575,CU 신천명인점,"서울특별시 송파구 올림픽로 12길 5, 정호빌딩  (잠실동) 1층",127.0830887,37.51106977,B,1171010100,서울특별시,송파구,잠실동,H,1171065000,서울특별시,송파구,잠실본동
7576,CU 잠실리센츠점,"서울특별시 송파구 올림픽로 145, 잠실리센츠상가 에이(잠실동) 1층 93호",127.0870366,37.51198334,B,1171010100,서울특별시,송파구,잠실동,H,1171067000,서울특별시,송파구,잠실2동
7577,세븐일레븐 잠실갤러리아점,서울특별시 송파구 올림픽로 212갤러리아팰리스 A동 1층 102호,127.0936031,37.5114932,B,1171010100,서울특별시,송파구,잠실동,H,1171068000,서울특별시,송파구,잠실3동
7578,세븐일레븐 롯데월드아이스링크점,서울특별시 송파구 올림픽로 240,127.0981412,37.51131163,B,1171010100,서울특별시,송파구,잠실동,H,1171068000,서울특별시,송파구,잠실3동
7579,세븐일레븐 롯데월드어드벤처점,서울특별시 송파구 올림픽로 240,127.0981412,37.51131163,B,1171010100,서울특별시,송파구,잠실동,H,1171068000,서울특별시,송파구,잠실3동
7580,세븐일레븐 롯데월드카페거리점,서울특별시 송파구 올림픽로 240,127.0981412,37.51131163,B,1171010100,서울특별시,송파구,잠실동,H,1171068000,서울특별시,송파구,잠실3동
7581,세븐일레븐 롯데월드키자니아점,서울특별시 송파구 올림픽로 240,127.0981412,37.51131163,B,1171010100,서울특별시,송파구,잠실동,H,1171068000,서울특별시,송파구,잠실3동
7582,세븐일레븐 롯데월드광장점,서울특별시 송파구 올림픽로 240롯데백화점 잠실점 B1층(광장),127.0981412,37.51131163,B,1171010100,서울특별시,송파구,잠실동,H,1171068000,서울특별시,송파구,잠실3동
7583,세븐일레븐 잠실롯데호텔점,서울특별시 송파구 올림픽로 240롯데호텔월드 2층(잠실동),127.0981412,37.51131163,B,1171010100,서울특별시,송파구,잠실동,H,1171068000,서울특별시,송파구,잠실3동
7584,세븐일레븐 잠실주경기장점,서울특별시 송파구 올림픽로 25(잠실동 잠실종합운동장내 24호,127.0759448,37.51619525,B,1171010100,서울특별시,송파구,잠실동,H,1171067000,서울특별시,송파구,잠실2동
7585,emart24 잠실시그마점,서울특별시 송파구 올림픽로 289,127.1025131,37.51461572,B,1171010200,서울특별시,송파구,신천동,H,1171071000,서울특별시,송파구,잠실6동
7586,CU 잠실타워점,"서울특별시 송파구 올림픽로 293-19, (신천동, 현대타워아파트)",127.1025066,37.5151563,B,1171010200,서울특별시,송파구,신천동,H,1171071000,서울특별시,송파구,잠실6동
7587,세븐일레븐 롯데월드타워스마트점,서울특별시 송파구 올림픽로 300롯데월드타워 31층(신천동),127.1043007,37.5136381,B,1171010200,서울특별시,송파구,신천동,H,1171071000,서울특별시,송파구,잠실6동
7588,세븐일레븐 롯데월드타워2호점,서울특별시 송파구 올림픽로 300롯데월드타워 B2층 (신천동),127.1043007,37.5136381,B,1171010200,서울특별시,송파구,신천동,H,1171071000,서울특별시,송파구,잠실6동
7589,CU M잠실롯데타워점,서울특별시 송파구 올림픽로 305 잠실역8호선,127.1042168,37.51498004,B,1171010200,서울특별시,송파구,신천동,H,1171071000,서울특별시,송파구,잠실6동
7590,CU 방이그레너스2호점,"서울특별시 송파구 올림픽로 32길 22-23, (방이동) 1층",127.1083521,37.5134885,B,1171011100,서울특별시,송파구,방이동,H,1171056200,서울특별시,송파구,방이2동
7591,CU 잠실방이점,"서울특별시 송파구 올림픽로 32길 3, 파평윤씨대종회관  (방이동) 1층",127.108993,37.51571894,B,1171011100,서울특별시,송파구,방이동,H,1171056200,서울특별시,송파구,방이2동
7592,CU 잠실스타점,"서울특별시 송파구 올림픽로 35가길 10, (신천동, 잠실더샵스타파크)",127.1022283,37.51667698,B,1171010200,서울특별시,송파구,신천동,H,1171071000,서울특별시,송파구,잠실6동
7593,CU 잠실파크리오점,"서울특별시 송파구 올림픽로 35길 10 (신천동, 파크리오) 파크리오",127.1132599,37.52031036,B,1171010200,서울특별시,송파구,신천동,H,1171069000,서울특별시,송파구,잠실4동
7594,세븐일레븐 잠실루터회관점,"서울특별시 송파구 올림픽로 35다길 421층 102호(신천동, 한국루터회관)",127.1030711,37.51525069,B,1171010200,서울특별시,송파구,신천동,H,1171071000,서울특별시,송파구,잠실6동
7595,CU 방이인텍점,"서울특별시 송파구 올림픽로 374, (방이동) 1층",127.1118073,37.51687544,B,1171011100,서울특별시,송파구,방이동,H,1171056200,서울특별시,송파구,방이2동
7596,CU 올림픽광장점,"서울특별시 송파구 올림픽로 424, 만남의광장편익  (방이동)",127.1157934,37.52035635,B,1171011100,서울특별시,송파구,방이동,H,1171056600,서울특별시,송파구,오륜동
7597,CU 올림픽수영장점,"서울특별시 송파구 올림픽로 424, 올림픽수영장  (방이동)",127.1157934,37.52035635,B,1171011100,서울특별시,송파구,방이동,H,1171056600,서울특별시,송파구,오륜동
7598,CU 잠실파크점,"서울특별시 송파구 올림픽로 435, (신천동,잠실파크리오상가) 1층 A동 151호",127.1049666,37.5213562,B,1171010200,서울특별시,송파구,신천동,H,1171069000,서울특별시,송파구,잠실4동
7599,CU 우성프리마점,"서울특별시 송파구 올림픽로 4길 42 (잠실동, 우성아파트) 우성아파트",127.0720263,37.50832539,B,1171010100,서울특별시,송파구,잠실동,H,1171072000,서울특별시,송파구,잠실7동
7600,세븐일레븐 신천최고점,서울특별시 송파구 올림픽로 74,127.0787758,37.51134262,B,1171010100,서울특별시,송파구,잠실동,H,1171065000,서울특별시,송파구,잠실본동
7601,CU 신천대로점,"서울특별시 송파구 올림픽로 88, 효성올림픽카운티 (잠실동) 1층 102호",127.0804825,37.511446,B,1171010100,서울특별시,송파구,잠실동,H,1171065000,서울특별시,송파구,잠실본동
7602,CU 잠실신천점,"서울특별시 송파구 올림픽로 8길 13, 보은빌딩  (잠실동)",127.0803571,37.51060704,B,1171010100,서울특별시,송파구,잠실동,H,1171065000,서울특별시,송파구,잠실본동
7603,세븐일레븐 위례대길점,"서울특별시 송파구 위례광장로 1106-2호(장지동, 대길프라자)",127.1421974,37.48173299,B,1171010900,서울특별시,송파구,장지동,H,1171064700,서울특별시,송파구,위례동
7604,세븐일레븐 위례아이파크1호점,"서울특별시 송파구 위례광장로 136상가 E-109호(장지동, 위례아이파크1차)",127.142452,37.47725654,B,1171010900,서울특별시,송파구,장지동,H,1171064700,서울특별시,송파구,위례동
7605,세븐일레븐 위례스퀘어점,"서울특별시 송파구 위례광장로 188제1층 114호(장지동, 아이온스퀘어)",127.1424424,37.48107698,B,1171010900,서울특별시,송파구,장지동,H,1171064700,서울특별시,송파구,위례동
7606,세븐일레븐 위례아이파크2호점,서울특별시 송파구 위례광장로 230B-121호,127.1437601,37.47855453,B,1171010900,서울특별시,송파구,장지동,H,1171064700,서울특별시,송파구,위례동
7607,세븐일레븐 오금본점,서울특별시 송파구 위례성대로 180(오금동),127.1309692,37.51012465,B,1171011200,서울특별시,송파구,오금동,H,1171057000,서울특별시,송파구,오금동
7608,CU SK올림픽주유소점,"서울특별시 송파구 위례성대로 188, (오금동)",127.1318672,37.50973477,B,1171011200,서울특별시,송파구,오금동,H,1171057000,서울특별시,송파구,오금동
7609,CU 송파세륜점,"서울특별시 송파구 위례성대로 22길 24, (오금동)",127.1302769,37.5083715,B,1171011200,서울특별시,송파구,오금동,H,1171057000,서울특별시,송파구,오금동
7610,CU 방이헤리츠점,"서울특별시 송파구 위례성대로 2길 8, (방이동) 1층",127.113204,37.51642638,B,1171011100,서울특별시,송파구,방이동,H,1171056200,서울특별시,송파구,방이2동
7611,세븐일레븐 위례참좋은점,서울특별시 송파구 위례순환로 477,127.1365652,37.47496107,B,1171010900,서울특별시,송파구,장지동,H,1171064700,서울특별시,송파구,위례동
7612,세븐일레븐 송파중앙점,서울특별시 송파구 잠실동231-4,127.0849618,37.50773234,B,1171010100,서울특별시,송파구,잠실동,H,1171065000,서울특별시,송파구,잠실본동
7613,emart24 문정에코점,서울특별시 송파구 정의로 7길 6 에코힐스테이트송파 115호,127.1144828,37.48569176,B,1171010800,서울특별시,송파구,문정동,H,1171064200,서울특별시,송파구,문정2동
7614,CU 가락코리아점,"서울특별시 송파구 중대로 10길 37-25, (가락동)",127.1250997,37.4915916,B,1171010700,서울특별시,송파구,가락동,H,1171062000,서울특별시,송파구,가락본동
7615,CU 가락오벨리스크점,"서울특별시 송파구 중대로 127,  (가락동, 한화오벨리스크) 1층 1동 1호",127.1219518,37.49484815,B,1171010700,서울특별시,송파구,가락동,H,1171062000,서울특별시,송파구,가락본동
7616,CU 가락벤처점,"서울특별시 송파구 중대로 135, 아이티벤처타워  동관(가락동) 1층 101-4호",127.1224239,37.49509494,B,1171010700,서울특별시,송파구,가락동,H,1171062000,서울특별시,송파구,가락본동
7617,세븐일레븐 가락IT최고점,서울특별시 송파구 중대로 135아이티벤처타워 지하1층,127.1224239,37.49509494,B,1171010700,서울특별시,송파구,가락동,H,1171062000,서울특별시,송파구,가락본동
7618,CU 가락센타점,"서울특별시 송파구 중대로 16길 6, (가락동)",127.1254405,37.49631569,B,1171010700,서울특별시,송파구,가락동,H,1171063200,서울특별시,송파구,가락2동
7619,CU 오금역점,"서울특별시 송파구 중대로 23길 3, (가락동)",127.1268398,37.50143505,B,1171010700,서울특별시,송파구,가락동,H,1171062000,서울특별시,송파구,가락본동
7620,세븐일레븐 문정스타점,"서울특별시 송파구 중대로 24상가 제1동 128호(문정동, 올림",127.1110617,37.48812601,B,1171010800,서울특별시,송파구,문정동,H,1171064200,서울특별시,송파구,문정2동
7621,CU 가락중대로점,"서울특별시 송파구 중대로 9길 30, (가락동)",127.118819,37.49583405,B,1171010700,서울특별시,송파구,가락동,H,1171062000,서울특별시,송파구,가락본동
7622,CU 가락대림점,"서울특별시 송파구 중대로 9길 56, 소담빌딩  (가락동)",127.1198064,37.49746331,B,1171010700,서울특별시,송파구,가락동,H,1171062000,서울특별시,송파구,가락본동
7623,CU 송파한화1호점,"서울특별시 송파구 충민로 5, (송파한화오벨리스크)",127.1196364,37.48012559,B,1171010800,서울특별시,송파구,문정동,H,1171064200,서울특별시,송파구,문정2동
7624,세븐일레븐 가락중앙점,서울특별시 송파구 송이로 17길54-28(가락동),127.1263038,37.5008454,B,1171010700,서울특별시,송파구,가락동,H,1171062000,서울특별시,송파구,가락본동
7625,세븐일레븐 송파점,서울특별시 송파구 송이로 18성지빌딩,127.1158126,37.50336252,B,1171010400,서울특별시,송파구,송파동,H,1171059000,서울특별시,송파구,송파2동
7626,CU JJ가락점,"서울특별시 송파구 송이로 27길 6,  (가락동)",127.1258623,37.49311102,B,1171010700,서울특별시,송파구,가락동,H,1171063200,서울특별시,송파구,가락2동
7627,CU 문정시영점,"서울특별시 송파구 송이로 31길 36, (문정동)",127.1343193,37.49032584,B,1171010800,서울특별시,송파구,문정동,H,1171064600,서울특별시,송파구,장지동
7628,CU 문정공원점,"서울특별시 송파구 송이로 31길 6, (문정동)",127.1320005,37.48841662,B,1171010800,서울특별시,송파구,문정동,H,1171064600,서울특별시,송파구,장지동
7629,세븐일레븐 문정점,서울특별시 송파구 송이로 31길30,127.133803,37.48998867,B,1171010800,서울특별시,송파구,문정동,H,1171064600,서울특별시,송파구,장지동
7630,emart24 송파문정점,서울특별시 송파구 송이로 34길 15,127.131269,37.48615859,B,1171010800,서울특별시,송파구,문정동,H,1171064600,서울특별시,송파구,장지동
7631,세븐일레븐 문정제일점,서울특별시 송파구 송이로 36길 5(문정동),127.1319579,37.48623573,B,1171010800,서울특별시,송파구,문정동,H,1171064600,서울특별시,송파구,장지동
7632,세븐일레븐 문정4호점,서울특별시 송파구 송이로 36길68(문정동) 미래빌딩1층,127.1265631,37.48341174,B,1171010800,서울특별시,송파구,문정동,H,1171064600,서울특별시,송파구,장지동
7633,CU 송파하비오1호점,"서울특별시 송파구 송파대로 111, 104동 112호",127.1239018,37.47988693,B,1171010800,서울특별시,송파구,문정동,H,1171064200,서울특별시,송파구,문정2동
7634,CU 송파하비오3호점,"서울특별시 송파구 송파대로 111, 202동 145,146호",127.1244924,37.48063017,B,1171010800,서울특별시,송파구,문정동,H,1171064200,서울특별시,송파구,문정2동
7635,세븐일레븐 문정하비오1호점,"서울특별시 송파구 송파대로 111하비오길 공원로 201동 101,102",127.1248885,37.47962391,B,1171010800,서울특별시,송파구,문정동,H,1171064200,서울특별시,송파구,문정2동
7636,세븐일레븐 문정오벨리스크점,"서울특별시 송파구 송파대로 145지상1층 107호(문정동, 문정오벨",127.1230472,37.48335871,B,1171010800,서울특별시,송파구,문정동,H,1171064200,서울특별시,송파구,문정2동
7637,세븐일레븐 문정테라타워점,서울특별시 송파구 송파대로 201송파테라타워2 지식산업센터 A동,127.120597,37.4878909,B,1171010800,서울특별시,송파구,문정동,H,1171064200,서울특별시,송파구,문정2동
7638,CU 문정로데오점,"서울특별시 송파구 송파대로 22길 21, (문정동)",127.1240178,37.48835779,B,1171010800,서울특별시,송파구,문정동,H,1171064100,서울특별시,송파구,문정1동
7639,세븐일레븐 가락제일빌딩점,서울특별시 송파구 송파대로 260제일오피스텔1층 105호(가락제일,127.1188619,37.4931402,B,1171010700,서울특별시,송파구,가락동,H,1171062000,서울특별시,송파구,가락본동
7640,CU 가락본점,서울특별시 송파구 송파대로 28길 16 주)프로모터스송파자동차,127.1196678,37.49384902,B,1171010700,서울특별시,송파구,가락동,H,1171062000,서울특별시,송파구,가락본동
7641,emart24 가락사랑점,서울특별시 송파구 송파대로 30길 8송파구 훼밀리오피스텔,127.1184079,37.49424512,B,1171010700,서울특별시,송파구,가락동,H,1171062000,서울특별시,송파구,가락본동
7642,세븐일레븐 석촌중앙점,서울특별시 송파구 송파대로 39길1층 전체(석촌동),127.1087518,37.50268781,B,1171010500,서울특별시,송파구,석촌동,H,1171060000,서울특별시,송파구,석촌동
7643,CU 송파석촌점,"서울특별시 송파구 송파대로 44길 3, (송파동)",127.1065438,37.50669889,B,1171010400,서울특별시,송파구,송파동,H,1171058000,서울특별시,송파구,송파1동
7644,CU 송파대로점,"서울특별시 송파구 송파대로 467, (석촌동) 1층",127.1043934,37.5077639,B,1171010500,서울특별시,송파구,석촌동,H,1171060000,서울특별시,송파구,석촌동
7645,세븐일레븐 서울복합물류단지점,서울특별시 송파구 송파대로 55B동 램프 1층 상업시설 S1-04호(,127.123878,37.47416499,B,1171010900,서울특별시,송파구,장지동,H,1171064200,서울특별시,송파구,문정2동
7646,세븐일레븐 송파일신점,서울특별시 송파구 송파동194-4,127.1124301,37.50056192,B,1171010400,서울특별시,송파구,송파동,H,1171059000,서울특별시,송파구,송파2동
7647,세븐일레븐 롯데월드몰수족관점,서울특별시 송파구 신천동29번지,127.1043007,37.5136381,B,1171010200,서울특별시,송파구,신천동,H,1171071000,서울특별시,송파구,잠실6동
7648,세븐일레븐 롯데월드몰시네마점,서울특별시 송파구 신천동29번지 롯데월드몰 5층,127.1043007,37.5136381,B,1171010200,서울특별시,송파구,신천동,H,1171071000,서울특별시,송파구,잠실6동
7649,세븐일레븐 롯데월드몰마트점,서울특별시 송파구 신천동29번지 롯데월드몰 지하1층,127.1043007,37.5136381,B,1171010200,서울특별시,송파구,신천동,H,1171071000,서울특별시,송파구,잠실6동
7650,CU 거여거원점,"서울특별시 송파구 양산로 2길 38, (거여동, 거여6단지)",127.1462261,37.48840297,B,1171011300,서울특별시,송파구,거여동,H,1171053200,서울특별시,송파구,거여2동
7651,CU 송파거여점,서울특별시 송파구 양산로 4길 13 우토파크빌딩,127.1447266,37.48999604,B,1171011300,서울특별시,송파구,거여동,H,1171053200,서울특별시,송파구,거여2동
7652,세븐일레븐 송파거여점,서울특별시 송파구 양산로 8길5  (거여동),127.1445346,37.49195897,B,1171011300,서울특별시,송파구,거여동,H,1171053200,서울특별시,송파구,거여2동
7653,세븐일레븐 S방이역점,서울특별시 송파구 양재대로 112방이동217-2방이역,127.1224791,37.50585403,B,1171011100,서울특별시,송파구,방이동,H,1171056100,서울특별시,송파구,방이1동
7654,세븐일레븐 S올림픽공원역점,서울특별시 송파구 양재대로 121올림픽선수기자촌아파트,127.1377144,37.51668867,B,1171011100,서울특별시,송파구,방이동,H,1171056600,서울특별시,송파구,오륜동
7655,CU JJ올림픽점,"서울특별시 송파구 양재대로 1222, 방이동 (방이동)",127.1310626,37.51572993,B,1171011100,서울특별시,송파구,방이동,H,1171056600,서울특별시,송파구,오륜동
7656,세븐일레븐 송파가락본점,서울특별시 송파구 양재대로 62길31,127.1197528,37.49721062,B,1171010700,서울특별시,송파구,가락동,H,1171062000,서울특별시,송파구,가락본동
7657,CU 방이오피스점,"서울특별시 송파구 양재대로 71길 14, (방이동)",127.1254425,37.51070565,B,1171011100,서울특별시,송파구,방이동,H,1171056100,서울특별시,송파구,방이1동
7658,CU 방이드림점,"서울특별시 송파구 오금로 11길 11-8, (방이동) 1층 104호",127.1087529,37.51497826,B,1171011100,서울특별시,송파구,방이동,H,1171056200,서울특별시,송파구,방이2동
7659,세븐일레븐 방이스타점,"서울특별시 송파구 오금로 11길 33,101~103호(방이동,신동아타워)",127.1105891,37.51562282,B,1171011100,서울특별시,송파구,방이동,H,1171056200,서울특별시,송파구,방이2동
7660,세븐일레븐 방이제일점,서울특별시 송파구 오금로 11길 6(방이동),127.1079473,37.51423332,B,1171011100,서울특별시,송파구,방이동,H,1171056200,서울특별시,송파구,방이2동
7661,CU SK백제고분로주유소점,"서울특별시 송파구 오금로 143, (방이동) 1층",127.1110503,37.51106693,B,1171011100,서울특별시,송파구,방이동,H,1171056200,서울특별시,송파구,방이2동
7662,세븐일레븐 방이한양점,서울특별시 송파구 오금로 247방이동 226-7건양빌딩,127.1207648,37.50639996,B,1171011100,서울특별시,송파구,방이동,H,1171056100,서울특별시,송파구,방이1동
7663,세븐일레븐 S오금역점,서울특별시 송파구 오금로 307,127.126658,37.50345208,B,1171011200,서울특별시,송파구,오금동,H,1171057000,서울특별시,송파구,오금동
7664,CU 방이대림점,"서울특별시 송파구 오금로 31길 16,  (방이동) 1층",127.1220441,37.50726546,B,1171011100,서울특별시,송파구,방이동,H,1171056100,서울특별시,송파구,방이1동
7665,CU 송파래미안점,"서울특별시 송파구 오금로 32길 14, 상가(송파동, 송파삼성래미안아파트) 1층 101동 101호",127.1178036,37.50525159,B,1171010400,서울특별시,송파구,송파동,H,1171059000,서울특별시,송파구,송파2동
7666,세븐일레븐 오금현대점,서울특별시 송파구 오금로 35길18(오금동),127.1273696,37.50451157,B,1171011200,서울특별시,송파구,오금동,H,1171057000,서울특별시,송파구,오금동
7667,세븐일레븐 S개롱역점,서울 송파구 가락동 165-2,127.1351604,37.49781081,B,1171010700,서울특별시,송파구,가락동,H,1171063200,서울특별시,송파구,가락2동
7668,세븐일레븐 가락신가점,서울 송파구 가락동 48-7,127.1201391,37.49898858,B,1171010700,서울특별시,송파구,가락동,H,1171062000,서울특별시,송파구,가락본동
7669,세븐일레븐 가락대림점,서울 송파구 가락동 70-15,127.119007,37.49812415,B,1171010700,서울특별시,송파구,가락동,H,1171062000,서울특별시,송파구,가락본동
7670,세븐일레븐 송파럭키점,서울시 송파구 백제고분로 50길 29,127.1179331,37.51348824,B,1171011100,서울특별시,송파구,방이동,H,1171056200,서울특별시,송파구,방이2동
7671,GS25 GS25송파한솔점,서울 송파구 가락로 11길35 (석촌동 246-13),127.1034509,37.50334157,B,1171010500,서울특별시,송파구,석촌동,H,1171060000,서울특별시,송파구,석촌동
7672,GS25 GS25송파행운점,서울 송파구 가락로 144(송파2동 98-33),127.1118767,37.50240494,B,1171010400,서울특별시,송파구,송파동,H,1171059000,서울특별시,송파구,송파2동
7673,미니스톱 송파삼성점,서울 송파구 가락로 28길 15 삼일빌딩 1층,127.1176383,37.50584505,B,1171010400,서울특별시,송파구,송파동,H,1171059000,서울특별시,송파구,송파2동
7674,GS25 GS25방이기숙사점,"서울 송파구 가락로 36길17, 102호 (방이동 130)",127.1199715,37.50943063,B,1171011100,서울특별시,송파구,방이동,H,1171056100,서울특별시,송파구,방이1동
7675,GS25 GS25방이센타점,서울 송파구 가락로 39길21(방이2동 143),127.1168619,37.51223678,B,1171011100,서울특별시,송파구,방이동,H,1171056200,서울특별시,송파구,방이2동
7676,GS25 GS25방이한마음점,"서울 송파구 가락로 42길17, 1층(방이1동 164-18)",127.1215695,37.51206459,B,1171011100,서울특별시,송파구,방이동,H,1171056100,서울특별시,송파구,방이1동
7677,GS25 GS25석촌한빛점,"서울 송파구 가락로 5길25, 1층(석촌동 245-27)",127.1012786,37.50151396,B,1171010500,서울특별시,송파구,석촌동,H,1171060000,서울특별시,송파구,석촌동
7678,GS25 GS25석촌센타점,서울 송파구 가락로 95(석촌동 272-25),127.1066342,37.50100487,B,1171010500,서울특별시,송파구,석촌동,H,1171060000,서울특별시,송파구,석촌동
7679,GS25 GS25마천공원점,서울 송파구 거마로 24길5 (마천2동 47-7),127.1482104,37.49988782,B,1171011400,서울특별시,송파구,마천동,H,1171055000,서울특별시,송파구,마천2동
7680,GS25 GS25거여센타점,"서울 송파구 거마로 3길18, 1층 (거여1동 23)",127.142896,37.49483953,B,1171011300,서울특별시,송파구,거여동,H,1171053100,서울특별시,송파구,거여1동
7681,GS25 GS25송파우리점,서울 송파구 거마로 7길10-1 (거여동 178-62),127.1443217,37.49575992,B,1171011300,서울특별시,송파구,거여동,H,1171053100,서울특별시,송파구,거여1동
7682,GS25 GS25거여삼호점,"서울 송파구 거마로 9길23, 104호(거여1동 136-22, 힐하우스빌딩)",127.1434365,37.49702402,B,1171011300,서울특별시,송파구,거여동,H,1171053100,서울특별시,송파구,거여1동
7683,GS25 GS25송파잠실점,"서울 송파구 도곡로 454, 1층 (잠실동 294-21, 정도빌딩)",127.0784724,37.50564557,B,1171010100,서울특별시,송파구,잠실동,H,1171065000,서울특별시,송파구,잠실본동
7684,GS25 GS25오금후레쉬점,"서울 송파구 동남로 23길29, 1층(오금동 58-10)",127.1338098,37.50214405,B,1171011200,서울특별시,송파구,오금동,H,1171057000,서울특별시,송파구,오금동
7685,GS25 GS25문정제일점,"서울 송파구 동남로 6길17, 1층(문정1동 25-6)",127.1250975,37.48886136,B,1171010800,서울특별시,송파구,문정동,H,1171064100,서울특별시,송파구,문정1동
7686,세븐일레븐 마천중앙점,서울 송파구 마천동 306-9,127.1524793,37.49442198,B,1171011400,서울특별시,송파구,마천동,H,1171054000,서울특별시,송파구,마천1동
7687,GS25 GS25송파한두리점,"서울 송파구 마천로 193 (오금동 114-29, 한두리아파트101호,102호)",127.1405705,37.50238258,B,1171011200,서울특별시,송파구,오금동,H,1171057000,서울특별시,송파구,오금동
7688,GS25 GS25방이마천로점,서울 송파구 마천로 22 (방이1동 213),127.1234662,37.50946558,B,1171011100,서울특별시,송파구,방이동,H,1171056100,서울특별시,송파구,방이1동
7689,GS25 GS25마천중앙점,서울 송파구 마천로 41길14(마천2동 128-16),127.1490802,37.49699265,B,1171011400,서울특별시,송파구,마천동,H,1171055000,서울특별시,송파구,마천2동
7690,미니스톱 송파마천점,서울 송파구 마천로 51길 8,127.1509489,37.4957536,B,1171011400,서울특별시,송파구,마천동,H,1171054000,서울특별시,송파구,마천1동
7691,GS25 GS25마천센타점,서울 송파구 마천로 51길22(마천1동 178-85),127.1521263,37.49664508,B,1171011400,서울특별시,송파구,마천동,H,1171054000,서울특별시,송파구,마천1동
7692,세븐일레븐 S마천역점,"서울 송파구 마천로 57길지하7, 마천동",127.1523182,37.49467313,B,1171011400,서울특별시,송파구,마천동,H,1171054000,서울특별시,송파구,마천1동
7693,미니스톱 마천타운점,서울 송파구 마천로 61길 25,127.154935,37.49427735,B,1171011400,서울특별시,송파구,마천동,H,1171054000,서울특별시,송파구,마천1동
