,정류소명,주소,xpos,ypos,법정동,법정동코드,B_시도명,B_시군구,B_동,행정동,행정동코드,H_시도명,H_시군구,H_동
5896,현대아이파크아파트,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5897,목동중학교.서울출입국관리사무소,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5898,목동대학학원,서울특별시 양천구 목동,126.8710391299111,37.53040042524353,B,1147010200,서울특별시,양천구,목동,H,1147051000,서울특별시,양천구,목1동
5899,목동7단지,서울특별시 양천구 목동,126.8710391299111,37.53040042524353,B,1147010200,서울특별시,양천구,목동,H,1147051000,서울특별시,양천구,목1동
5900,제일은행앞,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5901,서울남부지방법원.서울남부지방검찰청,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5902,목동중학교,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5903,진명여고,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5904,우리은행신정동지점,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5905,목동역.목동오거리,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5906,신서고등학교.영상고등학교입구,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5907,신정역(은행정).신정4동주민센터,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5908,신정1동우체국,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5909,서울남부지방법원.서울남부지방검찰청,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5910,신정네거리역,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5911,신서고등학교.영상고등학교앞,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5912,제일여성병원,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5913,신정4동경서농협,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5914,목동역.홍익병원,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5915,목동역.목동오거리,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5916,신서고교.영상고교입구,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5917,신정역(은행정).신정4동주민센터,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5918,양강중학교,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5919,신월문화체육센터,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5920,신월동우성상가,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5921,중부운수앞,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5922,신월문화체육센터,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5923,신월동우성상가,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5924,국립과학수사연구소입구,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5925,신안파크아파트후문,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5926,신안파크아파트후문,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5927,국립과학수사연구소.고강동종점,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5928,신정1동주민센터.신오새마을금고,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5929,신정네거리역,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5930,신트리아파트,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5931,정랑고개.양천벤처타운,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5932,서부트럭터미널.신정동일하이빌아파트,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5933,강신중학교,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5934,남명초교.신정3동주민센터,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5935,금옥중.금옥여고.백암고등학교,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5936,양강중학교,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5937,양강중학교,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5938,신월2동주민센터입구.경창전통시장,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5939,강서초등학교,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5940,한빛종합사회복지관,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5941,과학수사연구소입구,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5942,서부트럭터미널.신정동일하이빌아파트,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5943,신정현대아파트.서부트럭터미널,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5944,넓은들공원,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5945,넓은들공원,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5946,신정현대아파트,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5947,신정숲속마을아파트,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5948,신정숲속마을아파트.댓골마을입구,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5949,푸른마을2단지아파트,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5950,푸른마을2단지아파트,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5951,신월시영아파트.강월초등학교,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5952,신월시영아파트.강월초등학교,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5953,강월초교입구사거리,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5954,강월초교입구사거리,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5955,금실어린이공원,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5956,금실어린이공원,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5957,강신중학교,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5958,양서중학교,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5959,신월1동주민센터.신월보건지소,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5960,신월3동주민센터.신월3동우체국,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5961,서부여성발전센터,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5962,가로공원공영주차장.신영시장,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5963,국민은행신월동지점,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5964,서서울호수공원,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5965,서서울호수공원,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5966,하나은행신월동지점,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5967,가로공원공영주차장,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5968,양원초교.광영여고,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5969,국민은행신월동지점,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5970,메디힐병원,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5971,신화중학교,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5972,신월5동주민센터.신월중학교,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5973,신월5동주민센터.신월중학교,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5974,신월중학교입구,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5975,신월중학교입구,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5976,광영고.신동아파밀리에아파트,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5977,서울금융고등학교,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5978,신화중학교,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5979,경창빌딩,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5980,신월시영아파트중문,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5981,신월시영아파트중문,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5982,목원초등학교.서울지방식품의약품안전청,서울특별시 양천구 목동,126.8710391299111,37.53040042524353,B,1147010200,서울특별시,양천구,목동,H,1147051000,서울특별시,양천구,목1동
5983,양천노인종합복지관,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5984,양서중학교,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5985,양명초등학교,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5986,신목동역-서울지방식품의약품안전청,서울특별시 양천구 목동,126.8710391299111,37.53040042524353,B,1147010200,서울특별시,양천구,목동,H,1147051000,서울특별시,양천구,목1동
5987,목동파라곤,서울특별시 양천구 목동,126.8710391299111,37.53040042524353,B,1147010200,서울특별시,양천구,목동,H,1147051000,서울특별시,양천구,목1동
5988,신정현대아파트.서부트럭터미널,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5989,대일관광고.푸른마을3단지,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5990,대일관광고.푸른마을3단지,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5991,신정현대아파트,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5992,신월문화체육센터,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5993,목동아파트1102동앞,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5994,트럭터미널주유소앞,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5995,목동아파트1434동앞,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5996,신월동기점,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5997,양천공영차고지,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
5998,국립과학수사연구소.고강동종점,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
5999,신월동기점,서울특별시 강서구 화곡동,126.8416373234208,37.5304835915715,B,1150010300,서울특별시,강서구,화곡동,H,1150054000,서울특별시,강서구,화곡1동
6000,양천공영차고지,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
6001,신정이펜하우스3단지,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
6002,푸른마을1단지.이든채아파트,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
6003,신교정입구,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
6004,중부운수앞,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
6005,푸른마을1단지.이든채아파트,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
6006,신정교입구,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
6007,신월청소년문화센터,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
6008,계남초등학교,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
6009,신목동역-서울지방식품의약품안전청,서울특별시 양천구 목동,126.8710391299111,37.53040042524353,B,1147010200,서울특별시,양천구,목동,H,1147051000,서울특별시,양천구,목1동
6010,보람쉬움아파트,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
6011,보람쉬움아파트.신영시장,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
6012,신정이펜하우스2단지,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
6013,신정이펜하우스1단지아파트,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
6014,이펜하우스1단지.어르신요양센터,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
6015,양천어르신요양센터,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
6016,신정이펜하우스3.4단지,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
6017,신정이펜하우스5단지.서남병원,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
6018,푸른마을아파트3단지,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
6019,강서보건소.9호선등촌역,서울특별시 양천구 목동,126.8710391299111,37.53040042524353,B,1147010200,서울특별시,양천구,목동,H,1147051000,서울특별시,양천구,목1동
6020,목2동주민센터,서울특별시 양천구 목동,126.8710391299111,37.53040042524353,B,1147010200,서울특별시,양천구,목동,H,1147051000,서울특별시,양천구,목1동
6021,동일하이빌아파트,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
6022,팔복부동산.목동교회,서울특별시 양천구 목동,126.8710391299111,37.53040042524353,B,1147010200,서울특별시,양천구,목동,H,1147051000,서울특별시,양천구,목1동
6023,신정현대아파트.서부트럭터미널,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
6024,목동문화체육센터.건영아파트,서울특별시 양천구 목동,126.8710391299111,37.53040042524353,B,1147010200,서울특별시,양천구,목동,H,1147051000,서울특별시,양천구,목1동
6025,한성교회.금옥여고.백암고,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
6026,우신웨스트빌.목동보건지소,서울특별시 양천구 목동,126.8710391299111,37.53040042524353,B,1147010200,서울특별시,양천구,목동,H,1147051000,서울특별시,양천구,목1동
6027,대림.수정아파트,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
6028,벽산.대주아파트,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
6029,성원.극동아파트,서울특별시 양천구 목동,126.8710391299111,37.53040042524353,B,1147010200,서울특별시,양천구,목동,H,1147051000,서울특별시,양천구,목1동
6030,목동센트럴2단지,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
6031,목동센트럴1단지,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
6032,농협.영도초등학교,서울특별시 양천구 목동,126.8710391299111,37.53040042524353,B,1147010200,서울특별시,양천구,목동,H,1147051000,서울특별시,양천구,목1동
6033,학마을2단지아파트,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
6034,한신청구아파트,서울특별시 양천구 목동,126.8710391299111,37.53040042524353,B,1147010200,서울특별시,양천구,목동,H,1147051000,서울특별시,양천구,목1동
6035,학마을2단지아파트,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
6036,신정1동주민센터,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
6037,목동10단지,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
6038,오목교역.대학학원,서울특별시 양천구 목동,126.8710391299111,37.53040042524353,B,1147010200,서울특별시,양천구,목동,H,1147051000,서울특별시,양천구,목1동
6039,목동프라자,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
6040,신서초교,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
6041,서울남부지법,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
6042,한신청구아파트정문,서울특별시 양천구 목동,126.8710391299111,37.53040042524353,B,1147010200,서울특별시,양천구,목동,H,1147051000,서울특별시,양천구,목1동
6043,목동8단지천주교,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
6044,목동3.4단지사잇길,서울특별시 양천구 목동,126.8710391299111,37.53040042524353,B,1147010200,서울특별시,양천구,목동,H,1147051000,서울특별시,양천구,목1동
6045,용왕산입구,서울특별시 양천구 목동,126.8710391299111,37.53040042524353,B,1147010200,서울특별시,양천구,목동,H,1147051000,서울특별시,양천구,목1동
6046,성원.극동아파트,서울특별시 양천구 목동,126.8710391299111,37.53040042524353,B,1147010200,서울특별시,양천구,목동,H,1147051000,서울특별시,양천구,목1동
6047,목동9단지B상가,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
6048,현대아파트.월드메르디앙아파트,서울특별시 양천구 목동,126.8710391299111,37.53040042524353,B,1147010200,서울특별시,양천구,목동,H,1147051000,서울특별시,양천구,목1동
6049,목동프라자,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
6050,우신웨스트빌.목동보건지소,서울특별시 양천구 목동,126.8710391299111,37.53040042524353,B,1147010200,서울특별시,양천구,목동,H,1147051000,서울특별시,양천구,목1동
6051,목동문화체육센터.건영아파트,서울특별시 양천구 목동,126.8710391299111,37.53040042524353,B,1147010200,서울특별시,양천구,목동,H,1147051000,서울특별시,양천구,목1동
6052,신정1동주민센터,서울특별시 양천구 신정동,126.8543543394009,37.51854547003201,B,1147010100,서울특별시,양천구,신정동,H,1147062000,서울특별시,양천구,신정1동
6053,팔복부동산.목동교회,서울특별시 양천구 목동,126.8710391299111,37.53040042524353,B,1147010200,서울특별시,양천구,목동,H,1147051000,서울특별시,양천구,목1동
6054,목2동주민센터,서울특별시 양천구 목동,126.8710391299111,37.53040042524353,B,1147010200,서울특별시,양천구,목동,H,1147051000,서울특별시,양천구,목1동
6055,양동중학교,서울특별시 양천구 목동,126.8710391299111,37.53040042524353,B,1147010200,서울특별시,양천구,목동,H,1147051000,서울특별시,양천구,목1동
6056,수명산입구,서울특별시 양천구 신월동,126.8315042185825,37.53280135779371,B,1147010300,서울특별시,양천구,신월동,H,1147056000,서울특별시,양천구,신월1동
